Boro Code,Boro Ct,CT,County,Geometry,LRS,Number of Records,Boro Code1,Boro Ct201,Boro Name,Cdeligibil,Ct2010,Ctlabel,Ntacode,Ntaname,Puma,Shape Area,Shape Leng
1,1013900,013900,New York County,POLYGON,25.7,1,1,1013900,Manhattan,I,013900,139,MN15,Clinton,3807,1955060.03597,5774.52062374
1,1012700,012700,New York County,POLYGON,27.7,1,1,1012700,Manhattan,I,012700,127,MN15,Clinton,3807,1872371.02867,5682.36156532
1,1013300,013300,New York County,POLYGON,28.7,1,1,1013300,Manhattan,I,013300,133,MN15,Clinton,3807,1876670.094,5684.39550946
1,1013500,013500,New York County,POLYGON,29.4,1,1,1013500,Manhattan,I,013500,135,MN15,Clinton,3807,4494238.81899,14894.6607796
1,1012900,012900,New York County,POLYGON,29.5,1,1,1012900,Manhattan,I,012900,129,MN15,Clinton,3807,4354522.71339,17375.8149091
1,1011500,011500,New York County,POLYGON,31.1,1,1,1011500,Manhattan,I,011500,115,MN15,Clinton,3807,1889825.65239,5697.55447568
1,1011202,011202,New York County,POLYGON,19.3,1,1,1011202,Manhattan,I,011202,112.02,MN17,Midtown-Midtown South,3807,839525.55031,3688.76207986
1,1010400,010400,New York County,POLYGON,21.2,1,1,1010400,Manhattan,I,010400,104,MN17,Midtown-Midtown South,3807,1864600.37503,5693.03636655
1,1010900,010900,New York County,POLYGON,21.4,1,1,1010900,Manhattan,I,010900,109,MN17,Midtown-Midtown South,3807,1891364.66194,5703.53152048
1,1010200,010200,New York County,POLYGON,22.3,1,1,1010200,Manhattan,I,010200,102,MN17,Midtown-Midtown South,3807,1860992.70485,5687.80243866
1,1011201,011201,New York County,POLYGON,23.3,1,1,1011201,Manhattan,I,011201,112.01,MN17,Midtown-Midtown South,3807,856164.369467,3716.147101
1,1013700,013700,New York County,POLYGON,23.3,1,1,1013700,Manhattan,I,013700,137,MN17,Midtown-Midtown South,3807,2434644.92361,6254.81514323
1,1009600,009600,New York County,POLYGON,24.3,1,1,1009600,Manhattan,I,009600,96,MN17,Midtown-Midtown South,3807,1887288.31306,5737.35624489
1,1007400,007400,New York County,POLYGON,24.7,1,1,1007400,Manhattan,I,007400,74,MN17,Midtown-Midtown South,3807,1879420.33812,5726.15740228
1,1009500,009500,New York County,POLYGON,25.4,1,1,1009500,Manhattan,I,009500,95,MN17,Midtown-Midtown South,3807,1851171.28927,5658.97032512
1,1009400,009400,New York County,POLYGON,25.5,1,1,1009400,Manhattan,I,009400,94,MN17,Midtown-Midtown South,3807,1646379.20271,5738.93975207
1,1013100,013100,New York County,POLYGON,26.9,1,1,1013100,Manhattan,I,013100,131,MN17,Midtown-Midtown South,3807,1874645.50395,5680.12324219
1,1011900,011900,New York County,POLYGON,27.3,1,1,1011900,Manhattan,I,011900,119,MN17,Midtown-Midtown South,3807,1911310.5219,5722.09033932
1,1012500,012500,New York County,POLYGON,29.8,1,1,1012500,Manhattan,I,012500,125,MN17,Midtown-Midtown South,3807,1875481.62066,5683.93707148
1,1007600,007600,New York County,POLYGON,30.4,1,1,1007600,Manhattan,I,007600,76,MN17,Midtown-Midtown South,3807,1873518.19775,5717.6335102
1,1008400,008400,New York County,POLYGON,31.3,1,1,1008400,Manhattan,I,008400,84,MN17,Midtown-Midtown South,3807,1862741.73614,5690.70188768
1,1010100,010100,New York County,POLYGON,31.4,1,1,1010100,Manhattan,I,010100,101,MN17,Midtown-Midtown South,3807,1891377.81194,5701.71585745
1,1011300,011300,New York County,POLYGON,35.7,1,1,1011300,Manhattan,I,011300,113,MN17,Midtown-Midtown South,3807,1890907.29102,5699.8606412
1,1008602,008602,New York County,MULTIPOLYGON,,1,1,1008602,Manhattan,I,008602,86.02,MN19,Turtle Bay-East Midtown,3808,1075371.43981,5003.03111702
1,1010601,010601,New York County,POLYGON,13.6,1,1,1010601,Manhattan,I,010601,106.01,MN19,Turtle Bay-East Midtown,3808,1305574.86579,4629.04974293
1,1008603,008603,New York County,POLYGON,15.9,1,1,1008603,Manhattan,I,008603,86.03,MN19,Turtle Bay-East Midtown,3808,1253784.21651,4802.72054343
1,1010800,010800,New York County,POLYGON,20.8,1,1,1010800,Manhattan,I,010800,108,MN19,Turtle Bay-East Midtown,3808,1950021.49652,5627.47731022
1,1008800,008800,New York County,POLYGON,21.4,1,1,1008800,Manhattan,I,008800,88,MN19,Turtle Bay-East Midtown,3808,1946103.26399,5580.27646758
1,1009800,009800,New York County,POLYGON,22.2,1,1,1009800,Manhattan,I,009800,98,MN19,Turtle Bay-East Midtown,3808,1906016.35002,5534.19981063
1,1009000,009000,New York County,POLYGON,23.7,1,1,1009000,Manhattan,I,009000,90,MN19,Turtle Bay-East Midtown,3808,1906164.15745,5527.20975378
1,1010000,010000,New York County,POLYGON,23.7,1,1,1010000,Manhattan,I,010000,100,MN19,Turtle Bay-East Midtown,3808,1860938.37721,5692.16873705
1,1011203,011203,New York County,POLYGON,24.4,1,1,1011203,Manhattan,I,011203,112.03,MN19,Turtle Bay-East Midtown,3808,854082.51267,3701.17328072
1,1008601,008601,New York County,POLYGON,25.3,1,1,1008601,Manhattan,I,008601,86.01,MN19,Turtle Bay-East Midtown,3808,1212676.30596,5818.1233323
1,1009200,009200,New York County,POLYGON,27,1,1,1009200,Manhattan,I,009200,92,MN19,Turtle Bay-East Midtown,3808,2118430.85449,6172.97859739
1,1008000,008000,New York County,POLYGON,20.6,1,1,1008000,Manhattan,I,008000,80,MN20,Murray Hill-Kips Bay,3808,1855976.66946,5682.15372002
1,1008200,008200,New York County,POLYGON,22.4,1,1,1008200,Manhattan,I,008200,82,MN20,Murray Hill-Kips Bay,3808,1856719.46367,5681.26079952
1,1006600,006600,New York County,POLYGON,23.9,1,1,1006600,Manhattan,I,006600,66,MN20,Murray Hill-Kips Bay,3808,1880520.90725,5498.14664035
1,1007000,007000,New York County,POLYGON,24.6,1,1,1007000,Manhattan,I,007000,70,MN20,Murray Hill-Kips Bay,3808,1908709.24727,5538.10380088
1,1007200,007200,New York County,POLYGON,26.1,1,1,1007200,Manhattan,I,007200,72,MN20,Murray Hill-Kips Bay,3808,1877428.87097,5722.9438087
1,1007800,007800,New York County,POLYGON,26.5,1,1,1007800,Manhattan,I,007800,78,MN20,Murray Hill-Kips Bay,3808,1912109.64679,5546.86731621
1,1006200,006200,New York County,MULTIPOLYGON,29.1,1,1,1006200,Manhattan,I,006200,62,MN20,Murray Hill-Kips Bay,3808,3194410.00012,13288.7808136
1,1005000,005000,New York County,POLYGON,22.6,1,1,1005000,Manhattan,I,005000,50,MN21,Gramercy,3808,1793935.35491,5473.39352455
1,1004800,004800,New York County,POLYGON,23,1,1,1004800,Manhattan,I,004800,48,MN21,Gramercy,3808,1920854.19946,5539.37950176
1,1006400,006400,New York County,POLYGON,23.6,1,1,1006400,Manhattan,I,006400,64,MN21,Gramercy,3808,1934416.00412,5564.01614845
1,1006800,006800,New York County,POLYGON,27.4,1,1,1006800,Manhattan,I,006800,68,MN21,Gramercy,3808,1877721.07728,5723.89111651
1,1006000,006000,New York County,MULTIPOLYGON,24.8,1,1,1006000,Manhattan,I,006000,60,MN50,Stuyvesant Town-Cooper Village,3808,1304398.942,6260.70924542
1,1004400,004400,New York County,MULTIPOLYGON,27.4,1,1,1004400,Manhattan,I,004400,44,MN50,Stuyvesant Town-Cooper Village,3808,4277884.24834,9684.80126927
1,1003200,003200,New York County,POLYGON,25.1,1,1,1003200,Manhattan,I,003200,32,MN22,East Village,3809,2335526.72008,6358.43538643
1,1004200,004200,New York County,POLYGON,27.4,1,1,1004200,Manhattan,I,004200,42,MN22,East Village,3809,932087.867643,5672.80118707
1,1003602,003602,New York County,POLYGON,27.7,1,1,1003602,Manhattan,I,003602,36.02,MN22,East Village,3809,961070.480626,4076.24987794
1,1004000,004000,New York County,POLYGON,27.9,1,1,1004000,Manhattan,I,004000,40,MN22,East Village,3809,1927636.99371,5563.56261751
1,1002700,002700,New York County,POLYGON,21.8,1,1,1002700,Manhattan,I,002700,27,MN27,Chinatown,3809,639299.191138,3685.31598222
1,1001600,001600,New York County,POLYGON,27,1,1,1001600,Manhattan,I,001600,16,MN27,Chinatown,3809,2233319.59365,6391.78833296
1,1002900,002900,New York County,POLYGON,27.6,1,1,1002900,Manhattan,I,002900,29,MN27,Chinatown,3809,3010944.0125,8978.44233592
1,1001800,001800,New York County,POLYGON,30.3,1,1,1001800,Manhattan,I,001800,18,MN27,Chinatown,3809,2399268.39751,6391.92237324
1,1001401,001401,New York County,POLYGON,18.6,1,1,1001401,Manhattan,I,001401,14.01,MN28,Lower East Side,3809,1006116.71438,5075.33226869
1,1001001,001001,New York County,POLYGON,20.5,1,1,1001001,Manhattan,I,001001,10.01,MN28,Lower East Side,3809,867805.855046,3924.78659268
1,1002602,002602,New York County,POLYGON,24.7,1,1,1002602,Manhattan,I,002602,26.02,MN28,Lower East Side,3809,1114857.21182,4491.2034695
1,1002202,002202,New York County,POLYGON,27.9,1,1,1002202,Manhattan,I,002202,22.02,MN28,Lower East Side,3809,603922.198555,3817.39126043
1,1005900,005900,New York County,POLYGON,19.3,1,1,1005900,Manhattan,I,005900,59,MN23,West Village,3810,1250316.23985,5280.10249592
1,1007900,007900,New York County,POLYGON,19.9,1,1,1007900,Manhattan,I,007900,79,MN23,West Village,3810,2945317.89422,10023.1934565
1,1006300,006300,New York County,POLYGON,20.7,1,1,1006300,Manhattan,I,006300,63,MN23,West Village,3810,1918265.59242,5802.50843968
1,1005501,005501,New York County,POLYGON,21.5,1,1,1005501,Manhattan,I,005501,55.01,MN23,West Village,3810,1338496.79412,4650.76711811
1,1007500,007500,New York County,POLYGON,21.5,1,1,1007500,Manhattan,I,007500,75,MN23,West Village,3810,1778285.57759,7691.261438
1,1005700,005700,New York County,POLYGON,21.8,1,1,1005700,Manhattan,I,005700,57,MN23,West Village,3810,1159594.72368,4761.91408423
1,1007300,007300,New York County,POLYGON,22.2,1,1,1007300,Manhattan,I,007300,73,MN23,West Village,3810,1778583.79085,5754.13433403
1,1007100,007100,New York County,POLYGON,22.4,1,1,1007100,Manhattan,I,007100,71,MN23,West Village,3810,1775764.29294,6601.17717355
1,1006100,006100,New York County,POLYGON,23.1,1,1,1006100,Manhattan,I,006100,61,MN23,West Village,3810,1528503.94515,5022.82161959
1,1006700,006700,New York County,POLYGON,23.8,1,1,1006700,Manhattan,I,006700,67,MN23,West Village,3810,1812691.83279,5458.90891553
1,1007700,007700,New York County,POLYGON,24,1,1,1007700,Manhattan,I,007700,77,MN23,West Village,3810,1923495.9641,5763.16363247
1,1006900,006900,New York County,POLYGON,25,1,1,1006900,Manhattan,I,006900,69,MN23,West Village,3810,2350754.13683,7535.32561524
1,1005502,005502,New York County,POLYGON,25.6,1,1,1005502,Manhattan,I,005502,55.02,MN23,West Village,3810,1243017.2145,4547.01587451
1,1006500,006500,New York County,POLYGON,27.1,1,1,1006500,Manhattan,I,006500,65,MN23,West Village,3810,2167562.45158,6351.23152143
1,1003300,003300,New York County,POLYGON,23,1,1,1003300,Manhattan,I,003300,33,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,3677727.51308,8170.75613275
1,1003700,003700,New York County,POLYGON,23,1,1,1003700,Manhattan,I,003700,37,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,4109795.95172,11697.0585833
1,1002100,002100,New York County,POLYGON,23.6,1,1,1002100,Manhattan,I,002100,21,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,2618005.67065,6824.35355484
1,1003900,003900,New York County,POLYGON,24,1,1,1003900,Manhattan,I,003900,39,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,3618081.5464,12677.5668866
1,1004900,004900,New York County,POLYGON,25.3,1,1,1004900,Manhattan,I,004900,49,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,2226124.27308,6676.60606578
1,1004500,004500,New York County,POLYGON,25.5,1,1,1004500,Manhattan,I,004500,45,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,1129524.39696,4604.74252597
1,1004700,004700,New York County,POLYGON,26,1,1,1004700,Manhattan,I,004700,47,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,1780551.05819,5987.20942213
1,1004300,004300,New York County,POLYGON,26.1,1,1,1004300,Manhattan,I,004300,43,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,1605585.07934,5090.41993726
1,1003100,003100,New York County,POLYGON,27,1,1,1003100,Manhattan,I,003100,31,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,2208671.9293,7779.90392263
1,1001501,001501,New York County,MULTIPOLYGON,21.6,1,1,1001501,Manhattan,I,001501,15.01,MN25,Battery Park City-Lower Manhattan,3810,2814943.54552,9130.65218085
1,1031704,031704,New York County,POLYGON,24.1,1,1,1031704,Manhattan,I,031704,317.04,MN25,Battery Park City-Lower Manhattan,3810,2338837.06661,9073.09543244
1,1031703,031703,New York County,POLYGON,26.3,1,1,1031703,Manhattan,I,031703,317.03,MN25,Battery Park City-Lower Manhattan,3810,2525855.19545,8284.05966766
1,1001502,001502,New York County,MULTIPOLYGON,28.8,1,1,1001502,Manhattan,I,001502,15.02,MN25,Battery Park City-Lower Manhattan,3810,2242452.52981,10812.023445
1,1000900,000900,New York County,MULTIPOLYGON,29,1,1,1000900,Manhattan,I,000900,9,MN25,Battery Park City-Lower Manhattan,3810,3133615.59068,16461.008298
1,1000700,000700,New York County,MULTIPOLYGON,29.1,1,1,1000700,Manhattan,I,000700,7,MN25,Battery Park City-Lower Manhattan,3810,2442011.74594,9802.9179971
1,1001300,001300,New York County,POLYGON,31.2,1,1,1001300,Manhattan,I,001300,13,MN25,Battery Park City-Lower Manhattan,3810,3516583.006,8906.3144026
1,1000100,000100,New York County,MULTIPOLYGON,,1,1,1000100,Manhattan,I,000100,1,MN99,park-cemetery-etc-Manhattan,3810,1844421.23837,11023.0479112
1,1000500,000500,New York County,MULTIPOLYGON,,1,1,1000500,Manhattan,I,000500,5,MN99,park-cemetery-etc-Manhattan,3810,9083214.45401,32642.0833882
1,1031900,031900,New York County,POLYGON,,1,1,1031900,Manhattan,I,031900,319,MN99,park-cemetery-etc-Manhattan,3810,1080130.29488,5925.10612105
3,3092400,092400,Kings County,POLYGON,35,1,3,3092400,Brooklyn,I,092400,924,BK81,Brownsville,4007,2709111.04707,8447.42139994
3,3114400,114400,Kings County,POLYGON,36,1,3,3114400,Brooklyn,I,114400,1144,BK85,East New York (Pennsylvania Ave),4007,4617777.94684,9940.29919439
3,3107800,107800,Kings County,POLYGON,26.7,1,3,3107800,Brooklyn,I,107800,1078,BK82,East New York,4008,5449630.34088,13423.8397541
3,3107000,107000,Kings County,POLYGON,28.2,1,3,3107000,Brooklyn,I,107000,1070,BK82,East New York,4008,33769400.2142,40095.858467
3,3110400,110400,Kings County,POLYGON,33.7,1,3,3110400,Brooklyn,I,110400,1104,BK82,East New York,4008,8007940.39661,14967.9029435
3,3111600,111600,Kings County,POLYGON,35.6,1,3,3111600,Brooklyn,I,111600,1116,BK82,East New York,4008,5375782.52894,9498.35199463
3,3109800,109800,Kings County,POLYGON,36.3,1,3,3109800,Brooklyn,I,109800,1098,BK82,East New York,4008,9189937.84105,13569.3566774
3,3119800,119800,Kings County,POLYGON,36.4,1,3,3119800,Brooklyn,I,119800,1198,BK82,East New York,4008,3527651.62914,8959.33451743
3,3117000,117000,Kings County,POLYGON,38.8,1,3,3117000,Brooklyn,I,117000,1170,BK82,East New York,4008,1653944.01954,5331.20045951
3,3098400,098400,Kings County,POLYGON,23.3,1,3,3098400,Brooklyn,I,098400,984,BK50,Canarsie,4009,1214786.69088,4686.5862152
3,3101600,101600,Kings County,POLYGON,23.3,1,3,3101600,Brooklyn,I,101600,1016,BK50,Canarsie,4009,1210060.37148,4674.60849378
3,3101800,101800,Kings County,MULTIPOLYGON,25.3,1,3,3101800,Brooklyn,I,101800,1018,BK50,Canarsie,4009,2623263.4011,14375.5810158
3,3102000,102000,Kings County,POLYGON,25.5,1,3,3102000,Brooklyn,I,102000,1020,BK50,Canarsie,4009,1690994.81976,5294.22320135
3,3099200,099200,Kings County,POLYGON,26.1,1,3,3099200,Brooklyn,I,099200,992,BK50,Canarsie,4009,1448961.10688,5262.82476595
3,3102200,102200,Kings County,POLYGON,26.1,1,3,3102200,Brooklyn,I,102200,1022,BK50,Canarsie,4009,1752586.5659,5377.8171515
3,3102400,102400,Kings County,POLYGON,26.1,1,3,3102400,Brooklyn,I,102400,1024,BK50,Canarsie,4009,1540219.43155,5452.82531659
3,3099800,099800,Kings County,POLYGON,26.6,1,3,3099800,Brooklyn,I,099800,998,BK50,Canarsie,4009,4646409.38024,13384.9779176
3,3101200,101200,Kings County,POLYGON,26.7,1,3,3101200,Brooklyn,I,101200,1012,BK50,Canarsie,4009,1730658.16954,5338.74311593
3,3100600,100600,Kings County,POLYGON,26.9,1,3,3100600,Brooklyn,I,100600,1006,BK50,Canarsie,4009,1637144.15763,5220.14981377
3,3102600,102600,Kings County,POLYGON,27.1,1,3,3102600,Brooklyn,I,102600,1026,BK50,Canarsie,4009,1462012.23698,5343.14058726
3,3095400,095400,Kings County,POLYGON,27.7,1,3,3095400,Brooklyn,I,095400,954,BK50,Canarsie,4009,2551621.31625,6931.21849068
3,3096800,096800,Kings County,POLYGON,27.8,1,3,3096800,Brooklyn,I,096800,968,BK50,Canarsie,4009,1603786.87135,5097.84052713
3,3097400,097400,Kings County,POLYGON,28.1,1,3,3097400,Brooklyn,I,097400,974,BK50,Canarsie,4009,2712076.72338,7198.09585293
3,3096600,096600,Kings County,POLYGON,28.4,1,3,3096600,Brooklyn,I,096600,966,BK50,Canarsie,4009,1950813.54878,6518.29073421
3,3101000,101000,Kings County,POLYGON,28.9,1,3,3101000,Brooklyn,I,101000,1010,BK50,Canarsie,4009,1844400.82811,5605.21551881
3,3100400,100400,Kings County,POLYGON,29.7,1,3,3100400,Brooklyn,I,100400,1004,BK50,Canarsie,4009,1421504.1988,4996.86856619
3,3096200,096200,Kings County,POLYGON,29.9,1,3,3096200,Brooklyn,I,096200,962,BK50,Canarsie,4009,1920772.15624,5460.11547276
3,3102800,102800,Kings County,POLYGON,30.4,1,3,3102800,Brooklyn,I,102800,1028,BK50,Canarsie,4009,8901544.61196,14144.0358003
3,3097000,097000,Kings County,POLYGON,30.6,1,3,3097000,Brooklyn,I,097000,970,BK50,Canarsie,4009,1759315.5754,5377.96113703
3,3103400,103400,Kings County,POLYGON,33.2,1,3,3103400,Brooklyn,I,103400,1034,BK50,Canarsie,4009,6216304.3092,12076.8891633
3,3094600,094600,Kings County,POLYGON,27.3,1,3,3094600,Brooklyn,I,094600,946,BK96,Rugby-Remsen Village,4010,3111144.04687,8936.6644376
3,3150200,150200,Kings County,POLYGON,23,1,3,3150200,Brooklyn,I,150200,1502,BK40,Windsor Terrace,4012,3430496.81059,11171.7498782
3,3152200,152200,Kings County,POLYGON,22.3,1,3,3152200,Brooklyn,I,152200,1522,BK42,Flatbush,4015,4192019.56228,9342.80390858
4,4003700,003700,Queens County,POLYGON,,1,4,4003700,Queens,I,003700,37,QN68,Queensbridge-Ravenswood-Long Island City,4101,4148785.21849,16266.2992145
4,4008500,008500,Queens County,POLYGON,28.8,1,4,4008500,Queens,I,008500,85,QN68,Queensbridge-Ravenswood-Long Island City,4101,2943519.03956,11148.2176744
4,4005500,005500,Queens County,POLYGON,29.2,1,4,4005500,Queens,I,005500,55,QN68,Queensbridge-Ravenswood-Long Island City,4101,1786237.89333,5268.30130834
4,4003900,003900,Queens County,POLYGON,29.4,1,4,4003900,Queens,I,003900,39,QN68,Queensbridge-Ravenswood-Long Island City,4101,1580667.0318,7160.54983785
4,4003300,003300,Queens County,POLYGON,30.8,1,4,4003300,Queens,I,003300,33,QN68,Queensbridge-Ravenswood-Long Island City,4101,5525404.21282,12373.4281047
4,4003100,003100,Queens County,POLYGON,31.6,1,4,4003100,Queens,I,003100,31,QN68,Queensbridge-Ravenswood-Long Island City,4101,1775765.17236,6683.01063235
4,4004500,004500,Queens County,POLYGON,19.5,1,4,4004500,Queens,I,004500,45,QN70,Astoria,4101,2375492.14828,7941.41195266
4,4015100,015100,Queens County,POLYGON,24.9,1,4,4015100,Queens,I,015100,151,QN70,Astoria,4101,1435760.8836,4809.67384481
4,4005900,005900,Queens County,POLYGON,26,1,4,4005900,Queens,I,005900,59,QN70,Astoria,4101,2047587.0321,6129.01101052
4,4007500,007500,Queens County,POLYGON,26.3,1,4,4007500,Queens,I,007500,75,QN70,Astoria,4101,1391318.84883,4761.51066464
4,4007700,007700,Queens County,POLYGON,28.7,1,4,4007700,Queens,I,007700,77,QN70,Astoria,4101,1363202.12826,4849.72304725
4,4014100,014100,Queens County,POLYGON,29.5,1,4,4014100,Queens,I,014100,141,QN70,Astoria,4101,1841548.90989,6503.44221137
4,4005700,005700,Queens County,POLYGON,30.5,1,4,4005700,Queens,I,005700,57,QN70,Astoria,4101,2406263.31668,6805.19649103
4,4015700,015700,Queens County,POLYGON,33,1,4,4015700,Queens,I,015700,157,QN70,Astoria,4101,1383061.29156,7244.30515519
4,4007100,007100,Queens County,POLYGON,26.8,1,4,4007100,Queens,I,007100,71,QN71,Old Astoria,4101,2102179.77179,8689.50703716
4,4010701,010701,Queens County,POLYGON,,1,4,4010701,Queens,I,010701,107.01,QN72,Steinway,4101,17248484.7664,31508.0414411
4,4031700,031700,Queens County,POLYGON,20.3,1,4,4031700,Queens,I,031700,317,QN72,Steinway,4101,7595148.25225,15136.3001537
4,4013500,013500,Queens County,POLYGON,20.6,1,4,4013500,Queens,I,013500,135,QN72,Steinway,4101,1461831.56217,5739.01053791
4,4009700,009700,Queens County,POLYGON,22.6,1,4,4009700,Queens,I,009700,97,QN72,Steinway,4101,2171669.71773,6276.00603298
4,4012301,012301,Queens County,POLYGON,25.8,1,4,4012301,Queens,I,012301,123.01,QN72,Steinway,4101,6366924.74432,12016.3371736
4,4011700,011700,Queens County,POLYGON,26.4,1,4,4011700,Queens,I,011700,117,QN72,Steinway,4101,2290673.01,6365.3032592
4,4009900,009900,Queens County,POLYGON,,1,4,4009900,Queens,I,009900,99,QN99,park-cemetery-etc-Queens,4101,2675890.51474,8570.31801926
4,4029900,029900,Queens County,POLYGON,,1,4,4029900,Queens,I,029900,299,QN99,park-cemetery-etc-Queens,4101,4515403.27855,8939.952244
4,4035700,035700,Queens County,POLYGON,25.4,1,4,4035700,Queens,I,035700,357,QN27,East Elmhurst,4102,6503534.87625,10982.1729216
4,4028500,028500,Queens County,POLYGON,24.3,1,4,4028500,Queens,I,028500,285,QN28,Jackson Heights,4102,1701419.41528,7390.11393855
4,4030904,030904,Queens County,POLYGON,25,1,4,4030904,Queens,I,030904,309.04,QN28,Jackson Heights,4102,4328478.22352,9325.34822386
4,4033900,033900,Queens County,POLYGON,26.2,1,4,4033900,Queens,I,033900,339,QN28,Jackson Heights,4102,1623371.59833,5716.86391158
4,4028700,028700,Queens County,POLYGON,27,1,4,4028700,Queens,I,028700,287,QN28,Jackson Heights,4102,2104983.11362,7939.87490579
4,4033100,033100,Queens County,MULTIPOLYGON,,1,4,4033100,Queens,I,033100,331,QN98,Airport,4102,31569256.2845,44281.6237976
4,4086900,086900,Queens County,POLYGON,29.3,1,4,4086900,Queens,I,086900,869,QN22,Flushing,4103,6526700.62812,12021.52351
4,4087100,087100,Queens County,POLYGON,34.5,1,4,4087100,Queens,I,087100,871,QN22,Flushing,4103,4768480.85496,11868.9098329
4,4090700,090700,Queens County,POLYGON,21.9,1,4,4090700,Queens,I,090700,907,QN23,College Point,4103,22023571.9002,24645.8242985
4,4093900,093900,Queens County,POLYGON,22.5,1,4,4093900,Queens,I,093900,939,QN23,College Point,4103,7059358.78991,18302.8289115
4,4099900,099900,Queens County,POLYGON,,1,4,4099900,Queens,I,099900,999,QN47,Ft. Totten-Bay Terrace-Clearview,4103,6627584.04541,11991.0198688
4,4101700,101700,Queens County,POLYGON,15.7,1,4,4101700,Queens,I,101700,1017,QN47,Ft. Totten-Bay Terrace-Clearview,4103,10682968.8058,14076.4273892
4,4099701,099701,Queens County,POLYGON,17.8,1,4,4099701,Queens,I,099701,997.01,QN47,Ft. Totten-Bay Terrace-Clearview,4103,10653879.2391,13357.7009278
4,4099703,099703,Queens County,POLYGON,18.3,1,4,4099703,Queens,I,099703,997.03,QN47,Ft. Totten-Bay Terrace-Clearview,4103,6477188.68577,14227.4678199
4,4099704,099704,Queens County,POLYGON,18.7,1,4,4099704,Queens,I,099704,997.04,QN47,Ft. Totten-Bay Terrace-Clearview,4103,7174616.09687,12441.8435475
4,4099705,099705,Queens County,MULTIPOLYGON,19.1,1,4,4099705,Queens,I,099705,997.05,QN47,Ft. Totten-Bay Terrace-Clearview,4103,4676354.59784,13567.3088574
4,4097300,097300,Queens County,POLYGON,14.8,1,4,4097300,Queens,I,097300,973,QN49,Whitestone,4103,5577816.54164,11790.6881386
4,4099100,099100,Queens County,POLYGON,16.6,1,4,4099100,Queens,I,099100,991,QN49,Whitestone,4103,11592797.2728,17056.8076281
4,4102900,102900,Queens County,POLYGON,17.9,1,4,4102900,Queens,I,102900,1029,QN49,Whitestone,4103,5339720.32731,10789.6946284
4,4103300,103300,Queens County,POLYGON,18.2,1,4,4103300,Queens,I,103300,1033,QN49,Whitestone,4103,6525351.5685,11601.8714952
4,4098100,098100,Queens County,POLYGON,18.5,1,4,4098100,Queens,I,098100,981,QN49,Whitestone,4103,6949066.23732,20911.0982931
4,4094500,094500,Queens County,POLYGON,19.8,1,4,4094500,Queens,I,094500,945,QN49,Whitestone,4103,16422595.3253,29034.9878182
4,4098700,098700,Queens County,POLYGON,20.1,1,4,4098700,Queens,I,098700,987,QN49,Whitestone,4103,7164408.73148,19884.6908448
4,4103900,103900,Queens County,POLYGON,20.8,1,4,4103900,Queens,I,103900,1039,QN49,Whitestone,4103,9478951.42718,12868.1184852
4,4115100,115100,Queens County,POLYGON,15.1,1,4,4115100,Queens,I,115100,1151,QN51,Murray Hill,4103,3192227.70071,7208.36459659
4,4105900,105900,Queens County,POLYGON,15.2,1,4,4105900,Queens,I,105900,1059,QN51,Murray Hill,4103,7002900.81829,12255.3749299
4,4114100,114100,Queens County,POLYGON,15.7,1,4,4114100,Queens,I,114100,1141,QN51,Murray Hill,4103,4816036.07894,9904.91341102
4,4114700,114700,Queens County,POLYGON,17,1,4,4114700,Queens,I,114700,1147,QN51,Murray Hill,4103,3311049.88641,7549.65040286
4,4117500,117500,Queens County,POLYGON,20.7,1,4,4117500,Queens,I,117500,1175,QN51,Murray Hill,4103,6052323.89071,10979.171215
4,4115500,115500,Queens County,POLYGON,26.8,1,4,4115500,Queens,I,115500,1155,QN51,Murray Hill,4103,2013039.63893,7465.35789651
4,4119500,119500,Queens County,POLYGON,20.4,1,4,4119500,Queens,I,119500,1195,QN52,East Flushing,4103,2037041.54956,6786.59344901
4,4120700,120700,Queens County,POLYGON,21.8,1,4,4120700,Queens,I,120700,1207,QN52,East Flushing,4103,7440064.97776,13731.5618508
4,4118900,118900,Queens County,POLYGON,22.6,1,4,4118900,Queens,I,118900,1189,QN52,East Flushing,4103,2178097.78304,6002.44766869
4,4038301,038301,Queens County,POLYGON,,1,4,4038301,Queens,I,038301,383.01,QN99,park-cemetery-etc-Queens,4103,6410428.36178,10192.6631245
4,4121100,121100,Queens County,POLYGON,,1,4,4121100,Queens,I,121100,1211,QN99,park-cemetery-etc-Queens,4103,11184981.6419,15525.2863925
4,4129102,129102,Queens County,POLYGON,14.7,1,4,4129102,Queens,I,129102,1291.02,QN42,Oakland Gardens,4104,10935400.5695,16067.6168472
4,4129104,129104,Queens County,POLYGON,16.6,1,4,4129104,Queens,I,129104,1291.04,QN42,Oakland Gardens,4104,7607337.7886,13515.5808349
